,Date,Income,Outcome,Balance,Налог на прибыль (при уплате только ежеквартальных авансовых платежей),Налог на прибыль (при уплате ежемесячных авансовых платежей с доплатой по итогам квартала),Налог на прибыль (при ежемесячной уплате авансов исходя из фактической прибыли) (АНАЛОГ F),НДС,Налог при УСН,НДФЛ с отпускных и больничных пособий	,ЕНВД,ЕСХН,Торговый сбор на территории г. Москвы,"Страховые взносы, перечисляемые в ИФНС","Взносы, уплачиваемые ИП за себя","Взносы, перечисляемые в ФСС",Налог на добычу полезных ископаемых (Последняя неделя каждого месяца),Зарплаты и авансы (не позднее 15 и 30 числа каждого месяца),Праздники РФ,COVID cases (см вкладку),GDP,Inflation Rate MoM: actual,Inflation Rate MoM: forecastCorrection,Balance of Trade: actual,Balance of Trade: forecastCorrection,Foreign Exchange Reserves: actual,Foreign Exchange Reserves: forecastCorrection,Industrial Production YoY: actual,Industrial Production YoY: forecastCorrection,Unemployment Rate: actual,Unemployment Rate: forecastCorrection,Real Wage Growth YoY: actual,Real Wage Growth YoY: forecastCorrection,PPI MoM: actual,PPI MoM: forecastCorrection,Retail Sales YoY: actual,Retail Sales YoY: forecastCorrection,Corporate Profits: actual,Corporate Profits: forecastCorrection,Markit Manufacturing PMI: actual,Markit Manufacturing PMI: forecastCorrection,Markit Services PMI: actual,Markit Services PMI: forecastCorrection,Business Confidence: actual,Business Confidence: forecastCorrection
161,2017-06-19,1.167999975,1.295084133,-0.1270841572,,,,,,,,,,,,,,,,,,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0
162,2017-06-20,1.177691922,1.07490592,0.1027860025,,,,,,,,,,,,,,,,,,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0
163,2017-06-21,0.9708599301,1.112697402,-0.1418374718,,,,,,,,,,,,,,,,,,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0
164,2017-06-22,1.071641988,1.124310349,-0.05266836025,,,,,,,,,,,,,,,,,,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0
165,2017-06-23,1.250474701,1.256534144,-0.006059442927,,,,,,,,,,,,,,,,,,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0
166,2017-06-24,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0
167,2017-06-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0
168,2017-06-26,1.312975923,1.49,-0.1732348627,,,,1.0,,,,,,,,,,,,,,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0
169,2017-06-27,1.47,1.21556149,0.2573340769,,,,,,,,,,,,,,,,,,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0
170,2017-06-28,1.69,1.33,0.3612853046,,1.0,1.0,,,,,,,,,,,,,,,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0
171,2017-06-29,1.42,1.54,-0.1123890431,,,,,,,,,,,,,,,,,,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0
172,2017-06-30,1.61,1.92,-0.3220249775,,,,,,1.0,,,,,,,,,,,,0.6,0.19999999999999996,8.69,-0.5099999999999998,412.2,-0.8000000000000114,3.5,-0.5,5.1,-0.20000000000000018,2.9,-0.30000000000000027,0.3,0.0,1.2,-0.30000000000000004,5.0,-0.5,50.3,-0.20000000000000284,55.5,-0.29999999999999716,1.0,-1.0
173,2017-07-01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
174,2017-07-02,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
175,2017-07-03,1.243487922,1.49,-0.2478050356,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
176,2017-07-04,1.45,1.082020579,0.3696979468,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
177,2017-07-05,1.075393532,0.9637936026,0.1115999298,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
178,2017-07-06,1.139609512,1.075876211,0.06373330139,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
179,2017-07-07,1.031289297,0.9236443064,0.1076449902,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
180,2017-07-08,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
181,2017-07-09,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
182,2017-07-10,1.46,1.13659096,0.3244725646,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
183,2017-07-11,1.268554793,1.058921171,0.2096336219,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
184,2017-07-12,1.092821563,1.036495391,0.0563261725,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
185,2017-07-13,1.255645526,0.9211627985,0.334482728,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
186,2017-07-14,1.039702265,1.46,-0.4246252561,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
187,2017-07-15,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
188,2017-07-16,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
189,2017-07-17,1.24948912,1.34,-0.09529091701,,,,,,,,,,1.0,,1.0,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
190,2017-07-18,0.9899737017,1.099377906,-0.109404204,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
191,2017-07-19,1.207347193,1.127377057,0.07997013552,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
192,2017-07-20,2.09,1.042624827,1.05433559,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
193,2017-07-21,1.310167488,1.34,-0.03746212816,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
194,2017-07-22,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
195,2017-07-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
196,2017-07-24,1.4,2.26,-0.8761677704,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
197,2017-07-25,1.42,1.4,0.03114735082,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
198,2017-07-26,0.9712781958,1.53,-0.5618687674,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
199,2017-07-27,1.33,1.137148014,0.1951237766,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
200,2017-07-28,1.098768274,1.34,-0.2462296932,1.0,1.0,1.0,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
201,2017-07-29,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
202,2017-07-30,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
203,2017-07-31,1.55,1.58,-0.03414020271,,,,,,1.0,,,,,,,,,,,,0.1,-0.19999999999999998,3.97,-4.129999999999999,418.9,3.8999999999999773,1.1,-1.9,5.1,0.0,4.6,1.3999999999999995,0.5,0.3,1.0,-0.5,5.6,-0.3000000000000007,52.7,1.5,52.6,-2.6000000000000014,1.0,1.0
204,2017-08-01,1.093634053,1.247560906,-0.1539268533,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
205,2017-08-02,1.32,1.101874863,0.216099086,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
206,2017-08-03,1.240488167,0.9218293349,0.318658832,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
207,2017-08-04,1.183311646,0.9987325573,0.1845790887,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
208,2017-08-05,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
209,2017-08-06,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
210,2017-08-07,1.41,1.243966396,0.1674088706,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
211,2017-08-08,1.135498342,1.077311238,0.05818710399,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
212,2017-08-09,1.053953275,1.152129831,-0.0981765553,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
213,2017-08-10,1.189337592,1.275169951,-0.08583235925,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
214,2017-08-11,1.202165294,1.08540726,0.1167580344,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
215,2017-08-12,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
216,2017-08-13,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
217,2017-08-14,1.263492253,1.298052623,-0.03456037003,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
218,2017-08-15,1.284630471,1.275099223,0.009531248654,,,,,,,,,,1.0,,1.0,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
219,2017-08-16,1.014395065,1.19434174,-0.1799466757,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
220,2017-08-17,1.125070108,0.9431859993,0.181884109,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
221,2017-08-18,1.049687428,0.9341117231,0.1155757046,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
222,2017-08-19,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
223,2017-08-20,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
224,2017-08-21,1.281748788,1.203060886,0.07868790238,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
225,2017-08-22,1.007790055,1.084271148,-0.07648109322,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
226,2017-08-23,1.011272774,0.9426394117,0.06863336263,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
227,2017-08-24,1.190278792,1.196886346,-0.006607554462,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
228,2017-08-25,1.068536374,1.299081035,-0.2305446617,,,,1.0,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
229,2017-08-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
230,2017-08-27,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
231,2017-08-28,1.36,1.38,-0.02516283127,,1.0,1.0,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
232,2017-08-29,1.03218164,1.088968041,-0.05678640128,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
233,2017-08-30,1.130945359,1.2312289,-0.100283541,,,,,,,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
234,2017-08-31,1.38,1.145165522,0.2351032517,,,,,,1.0,,,,,,,,,,,,0.5,0.4,6.612,0.4119999999999999,424.0,7.0,1.5,0.0,4.9,-0.2999999999999998,3.7,-0.39999999999999947,1.5,1.1,1.9,0.5999999999999999,6.4,-0.39999999999999947,51.6,-0.8999999999999986,54.2,-0.3999999999999986,2.0,1.0
