Date,BZ=F,IMOEX.ME,USDRUB=X
2016-05-27,49.31999969482422,1927.5799560546875,65.82499694824219
2016-05-30,,1935.5400390625,66.1500015258789
2016-05-31,49.689998626708984,1899.010009765625,65.66899871826172
2016-06-01,49.709999084472656,1893.1800537109375,66.8270034790039
2016-06-02,50.040000915527344,1890.780029296875,66.91000366210938
2016-06-03,49.63999938964844,1886.8399658203125,67.05999755859375
2016-06-06,50.54999923706055,1915.5400390625,65.65399932861328
2016-06-07,51.439998626708984,1951.260009765625,65.23999786376953
2016-06-08,52.5099983215332,1951.550048828125,64.62000274658203
2016-06-09,51.95000076293945,1934.9200439453125,63.71889877319336
2016-06-10,50.540000915527344,1903.6099853515625,64.19599914550781
2016-06-13,50.349998474121094,,65.302001953125
2016-06-14,49.83000183105469,1885.9200439453125,65.68499755859375
2016-06-15,48.970001220703125,1889.75,66.05999755859375
2016-06-16,47.189998626708984,1869.780029296875,65.25299835205078
2016-06-17,49.16999816894531,1877.0699462890625,65.57499694824219
2016-06-20,50.650001525878906,1902.699951171875,64.75
2016-06-21,50.619998931884766,1904.02001953125,64.26499938964844
2016-06-22,49.880001068115234,1896.699951171875,63.93600082397461
2016-06-23,50.90999984741211,1919.27001953125,64.76899719238281
2016-06-24,48.40999984741211,1884.4100341796875,63.76499938964844
2016-06-27,47.15999984741211,1841.72998046875,65.2874984741211
2016-06-28,48.58000183105469,1857.22998046875,65.4000015258789
2016-06-29,50.61000061035156,1888.1500244140625,64.04000091552734
2016-06-30,49.68000030517578,1891.0899658203125,63.814998626708984
2016-07-01,49.84000015258789,1896.6199951171875,63.959999084472656
2016-07-04,,1907.47998046875,63.790000915527344
2016-07-05,47.959999084472656,1895.6400146484375,63.83000183105469
2016-07-06,48.79999923706055,1879.4200439453125,64.43499755859375
2016-07-07,46.400001525878906,1882.4100341796875,64.26499938964844
2016-07-08,46.7599983215332,1894.3499755859375,64.67900085449219
2016-07-11,46.25,1913.1199951171875,63.834999084472656
2016-07-12,48.470001220703125,1938.3599853515625,64.18000030517578
2016-07-13,46.2599983215332,1935.8800048828125,63.79999923706055
2016-07-14,47.369998931884766,1942.4599609375,63.849998474121094
2016-07-15,47.61000061035156,1940.8499755859375,62.88750076293945
2016-07-18,46.959999084472656,1936.0699462890625,63.34000015258789
2016-07-19,46.65999984741211,1915.8900146484375,62.8120002746582
2016-07-20,47.16999816894531,1915.0899658203125,63.62799835205078
2016-07-21,46.20000076293945,1927.699951171875,63.79999923706055
2016-07-22,45.689998626708984,1926.9000244140625,64.36799621582031
2016-07-25,44.720001220703125,1931.780029296875,64.81500244140625
2016-07-26,44.869998931884766,1938.52001953125,65.43599700927734
2016-07-27,43.470001220703125,1938.6500244140625,65.80000305175781
2016-07-28,42.70000076293945,1954.449951171875,65.79750061035156
2016-07-29,42.459999084472656,1944.6199951171875,66.58300018310547
2016-08-01,42.45000076293945,1947.3599853515625,65.98750305175781
2016-08-02,41.79999923706055,1912.68994140625,66.93000030517578
2016-08-03,43.099998474121094,1919.1500244140625,66.70999908447266
2016-08-04,44.290000915527344,1944.93994140625,66.19999694824219
2016-08-05,44.27000045776367,1944.31005859375,65.70999908447266
2016-08-08,45.38999938964844,1956.989990234375,65.5469970703125
2016-08-09,44.97999954223633,1956.4200439453125,64.5999984741211
2016-08-10,44.04999923706055,1942.6700439453125,64.76000213623047
2016-08-11,46.040000915527344,1952.1800537109375,64.9000015258789
2016-08-12,46.970001220703125,1967.1800537109375,64.3499984741211
2016-08-15,48.349998474121094,1977.280029296875,64.36080169677734
2016-08-16,49.22999954223633,1975.800048828125,64.00769805908203
2016-08-17,49.849998474121094,1969.18994140625,63.83489990234375
2016-08-18,50.88999938964844,1970.0699462890625,63.83919906616211
2016-08-19,50.880001068115234,1959.719970703125,63.6411018371582
2016-08-22,49.15999984741211,1979.0899658203125,63.75
2016-08-23,49.959999084472656,1989.510009765625,64.77149963378906
2016-08-24,49.04999923706055,1983.5899658203125,64.59239959716797
2016-08-25,49.66999816894531,1985.56005859375,65.08580017089844
2016-08-26,49.91999816894531,1993.3499755859375,64.80879974365234
2016-08-29,49.2599983215332,1986.719970703125,64.71260070800781
2016-08-30,48.369998931884766,1985.68994140625,64.61859893798828
2016-08-31,47.040000915527344,1971.5899658203125,65.30970001220703
2016-09-01,47.04999923706055,1976.9100341796875,65.28070068359375
2016-09-02,46.83000183105469,2003.77001953125,65.85399627685547
2016-09-05,,2017.3800048828125,65.1980972290039
2016-09-06,47.2599983215332,2039.530029296875,64.83000183105469
2016-09-07,47.97999954223633,2053.75,64.42669677734375
2016-09-08,49.9900016784668,2050.77001953125,64.1852035522461
2016-09-09,48.0099983215332,2028.25,63.991600036621094
2016-09-12,48.31999969482422,2019.9000244140625,64.55049896240234
2016-09-13,47.099998474121094,2004.5,64.69419860839844
2016-09-14,45.849998474121094,2004.47998046875,65.36509704589844
2016-09-15,46.59000015258789,1996.5799560546875,65.14440155029297
2016-09-16,45.77000045776367,1981.9599609375,64.48290252685547
2016-09-19,45.95000076293945,1986.969970703125,65.04149627685547
2016-09-20,45.880001068115234,1991.780029296875,64.59010314941406
2016-09-21,46.83000183105469,1997.6700439453125,64.72149658203125
2016-09-22,47.650001525878906,2025.300048828125,63.89120101928711
2016-09-23,45.88999938964844,2011.8299560546875,63.636600494384766
2016-09-26,47.349998474121094,1997.93994140625,64.02670288085938
2016-09-27,45.970001220703125,1975.52001953125,63.85409927368164
2016-09-28,48.689998626708984,1980.6800537109375,63.885501861572266
2016-09-29,49.2400016784668,1996.1199951171875,63.06520080566406
2016-09-30,49.060001373291016,1978.0,63.08000183105469
2016-10-03,49.099998474121094,1986.800048828125,62.87189865112305
2016-10-04,50.869998931884766,1985.02001953125,62.28810119628906
2016-10-05,51.86000061035156,1975.8499755859375,62.6875
2016-10-06,52.5099983215332,1983.8800048828125,62.27410125732422
2016-10-07,51.93000030517578,1980.02001953125,62.101600646972656
2016-10-10,,2001.0999755859375,62.08039855957031
2016-10-11,52.40999984741211,2001.4200439453125,62.02130126953125
2016-10-12,51.810001373291016,1993.3499755859375,62.66210174560547
2016-10-13,52.029998779296875,1976.3699951171875,63.50310134887695
2016-10-14,51.95000076293945,1966.3900146484375,63.00960159301758
2016-10-17,51.52000045776367,1956.949951171875,62.77669906616211
2016-10-18,51.68000030517578,1969.1099853515625,63.06639862060547
2016-10-19,52.66999816894531,1967.5,62.7318000793457
2016-10-20,51.380001068115234,1957.0899658203125,62.25859832763672
2016-10-21,51.779998779296875,1957.699951171875,62.37580108642578
2016-10-24,51.459999084472656,1962.7900390625,62.28499984741211
2016-10-25,50.790000915527344,1977.18994140625,62.1869010925293
2016-10-26,49.97999954223633,1974.81005859375,62.4119987487793
2016-10-27,50.470001220703125,1979.800048828125,62.77040100097656
2016-10-28,49.709999084472656,1981.760009765625,62.678199768066406
2016-10-31,48.29999923706055,1989.6400146484375,63.041900634765625
2016-11-01,48.33000183105469,1996.8699951171875,63.2681999206543
2016-11-02,46.86000061035156,1968.77001953125,63.32389831542969
2016-11-03,46.349998474121094,1962.7099609375,63.536598205566406
2016-11-04,45.58000183105469,,63.5614013671875
2016-11-07,46.150001525878906,1952.68994140625,64.36009979248047
2016-11-08,46.040000915527344,1967.9300537109375,63.597900390625
2016-11-09,46.36000061035156,2011.5799560546875,63.742401123046875
2016-11-10,45.84000015258789,2044.030029296875,63.59859848022461
2016-11-11,,2031.9200439453125,65.55760192871094
2016-11-14,44.43000030517578,2021.989990234375,65.75330352783203
2016-11-15,46.95000076293945,2017.06005859375,66.14700317382812
2016-11-16,46.630001068115234,2028.9200439453125,64.45539855957031
2016-11-17,46.4900016784668,2042.760009765625,64.47489929199219
2016-11-18,46.86000061035156,2038.2900390625,64.83309936523438
2016-11-21,48.900001525878906,2058.77001953125,64.85780334472656
2016-11-22,49.119998931884766,2066.179931640625,63.95220184326172
2016-11-23,48.95000076293945,2085.75,63.711299896240234
2016-11-24,,2102.969970703125,64.29779815673828
2016-11-25,47.2400016784668,2098.14990234375,64.49970245361328
2016-11-28,48.2400016784668,2094.64990234375,64.8812026977539
2016-11-29,46.380001068115234,2086.840087890625,64.78289794921875
2016-11-30,50.470001220703125,2104.909912109375,65.13500213623047
2016-12-01,50.459999084472656,2121.8701171875,64.07129669189453
2016-12-02,54.459999084472656,2128.989990234375,63.900001525878906
2016-12-05,54.939998626708984,2158.330078125,63.815101623535156
2016-12-06,53.93000030517578,2152.35009765625,63.78150177001953
2016-12-07,53.0,2160.510009765625,63.81230163574219
2016-12-08,53.88999938964844,2207.02001953125,63.2661018371582
2016-12-09,54.33000183105469,2208.530029296875,63.26179885864258
2016-12-12,55.689998626708984,2226.889892578125,62.48030090332031
2016-12-13,55.720001220703125,2247.02001953125,60.96500015258789
2016-12-14,53.900001525878906,2229.050048828125,60.52750015258789
2016-12-15,54.02000045776367,2237.22998046875,61.86000061035156
2016-12-16,55.209999084472656,2231.409912109375,61.75
2016-12-19,54.91999816894531,2215.68994140625,62.1161994934082
2016-12-20,55.349998474121094,2226.360107421875,61.900001525878906
2016-12-21,54.459999084472656,2212.330078125,61.39870071411133
2016-12-22,55.04999923706055,2174.639892578125,61.13999938964844
2016-12-23,55.15999984741211,2173.179931640625,60.96689987182617
2016-12-26,,2177.860107421875,61.022499084472656
2016-12-27,56.09000015258789,2189.429931640625,60.931400299072266
2016-12-28,56.220001220703125,2182.97998046875,60.60499954223633
2016-12-29,56.13999938964844,2206.330078125,60.47629928588867
2016-12-30,56.130001068115234,2232.719970703125,60.34130096435547
2017-01-02,,,61.231300354003906
2017-01-03,55.470001220703125,2285.429931640625,61.22829818725586
2017-01-04,56.459999084472656,2263.89990234375,60.92300033569336
2017-01-05,56.88999938964844,2220.35009765625,60.3650016784668
2017-01-06,57.099998474121094,2213.929931640625,59.40119934082031
2017-01-09,54.939998626708984,2211.25,59.564998626708984
2017-01-10,53.63999938964844,2237.489990234375,60.102500915527344
2017-01-11,55.099998474121094,2218.610107421875,60.13999938964844
2017-01-12,56.0099983215332,2212.0,59.778099060058594
2017-01-13,55.45000076293945,2195.18994140625,59.432498931884766
2017-01-16,,2189.070068359375,59.637001037597656
2017-01-17,55.470001220703125,2178.72998046875,59.78200149536133
2017-01-18,53.91999816894531,2170.090087890625,59.33000183105469
2017-01-19,54.15999984741211,2162.25,59.52320098876953
2017-01-20,55.4900016784668,2159.9599609375,59.65999984741211
2017-01-23,55.22999954223633,2146.090087890625,59.799800872802734
2017-01-24,55.439998626708984,2174.590087890625,59.510101318359375
2017-01-25,55.08000183105469,2176.0,59.139801025390625
2017-01-26,56.2400016784668,2229.199951171875,59.56679916381836
2017-01-27,55.52000045776367,2266.050048828125,60.279300689697266
2017-01-30,55.22999954223633,2234.139892578125,59.77750015258789
2017-01-31,55.70000076293945,2217.389892578125,59.718299865722656
2017-02-01,55.65999984741211,2231.679931640625,60.15549850463867
2017-02-02,56.560001373291016,2217.56005859375,60.091400146484375
2017-02-03,56.810001373291016,2226.610107421875,59.3661994934082
2017-02-06,55.720001220703125,2210.510009765625,58.94609832763672
2017-02-07,55.04999923706055,2218.77001953125,58.90010070800781
2017-02-08,55.119998931884766,2189.610107421875,59.44260025024414
2017-02-09,55.630001068115234,2173.97998046875,59.173099517822266
2017-02-10,56.70000076293945,2162.18994140625,58.96120071411133
2017-02-13,55.59000015258789,2161.489990234375,58.2223014831543
2017-02-14,55.970001220703125,2141.5,57.92559814453125
2017-02-15,55.75,2137.080078125,57.03969955444336
2017-02-16,55.650001525878906,2148.47998046875,57.330501556396484
2017-02-17,55.810001373291016,2128.2099609375,57.56650161743164
2017-02-20,,2119.090087890625,58.31700134277344
2017-02-21,56.65999984741211,2127.719970703125,57.910701751708984
2017-02-22,55.84000015258789,2106.300048828125,57.39419937133789
2017-02-23,56.58000183105469,,57.919498443603516
2017-02-24,55.9900016784668,2093.090087890625,57.73429870605469
2017-02-27,55.93000030517578,2056.4599609375,58.36309814453125
2017-02-28,55.59000015258789,2035.77001953125,58.18349838256836
2017-03-01,55.599998474121094,2059.8701171875,58.35210037231445
2017-03-02,55.08000183105469,2049.0,58.23630142211914
2017-03-03,55.900001525878906,2056.889892578125,58.71979904174805
2017-03-06,56.0099983215332,2047.4200439453125,58.1870002746582
2017-03-07,55.91999816894531,2024.8399658203125,58.233299255371094
2017-03-08,53.11000061035156,,58.13650131225586
2017-03-09,52.189998626708984,1974.239990234375,58.872501373291016
2017-03-10,51.369998931884766,1973.9599609375,59.256900787353516
2017-03-13,51.349998474121094,2000.1400146484375,59.068199157714844
2017-03-14,50.91999816894531,2001.25,58.77439880371094
2017-03-15,51.810001373291016,1992.5899658203125,59.18600082397461
2017-03-16,51.7400016784668,2014.3699951171875,58.38079833984375
2017-03-17,51.7599983215332,2036.9599609375,57.770198822021484
2017-03-20,51.619998931884766,2042.719970703125,57.15409851074219
2017-03-21,50.959999084472656,2048.070068359375,57.3036003112793
2017-03-22,50.63999938964844,2061.530029296875,57.59049987792969
2017-03-23,50.560001373291016,2051.0400390625,57.732398986816406
2017-03-24,50.79999923706055,2039.77001953125,57.35449981689453
2017-03-27,50.75,2013.1600341796875,56.96860122680664
2017-03-28,51.33000183105469,2032.5400390625,56.87839889526367
2017-03-29,52.41999816894531,2023.7099609375,56.967899322509766
2017-03-30,52.959999084472656,2021.8800048828125,56.65129852294922
2017-03-31,52.83000183105469,1995.9000244140625,55.98429870605469
2017-04-03,52.72999954223633,2008.6099853515625,56.23460006713867
2017-04-04,54.16999816894531,2025.68994140625,56.084800720214844
2017-04-05,54.36000061035156,2056.320068359375,55.949798583984375
2017-04-06,54.88999938964844,2054.68994140625,56.41429901123047
2017-04-07,55.2400016784668,2020.22998046875,56.39849853515625
2017-04-10,55.97999954223633,1971.22998046875,57.375999450683594
2017-04-11,56.22999954223633,1977.949951171875,57.10449981689453
2017-04-12,55.86000061035156,1947.8800048828125,57.028099060058594
2017-04-13,55.88999938964844,1944.699951171875,56.62160110473633
2017-04-14,,,56.2588996887207
2017-04-17,55.36000061035156,1942.719970703125,56.30289840698242
2017-04-18,54.88999938964844,1920.2900390625,55.88240051269531
2017-04-19,52.93000030517578,1916.5,56.19649887084961
2017-04-20,52.9900016784668,1932.1700439453125,56.567901611328125
2017-04-21,51.959999084472656,1944.719970703125,56.10940170288086
2017-04-24,51.599998474121094,1979.5699462890625,56.42649841308594
2017-04-25,52.099998474121094,1998.4100341796875,55.77989959716797
2017-04-26,51.81999969482422,2026.9200439453125,56.060001373291016
2017-04-27,51.439998626708984,2011.6700439453125,57.09700012207031
2017-04-28,51.72999954223633,2016.7099609375,56.97200012207031
2017-05-01,51.65999984741211,,56.93199920654297
2017-05-02,,2026.8499755859375,56.97380065917969
2017-05-03,50.790000915527344,1993.6600341796875,57.0546989440918
2017-05-04,48.380001068115234,1998.8699951171875,57.325401306152344
2017-05-05,49.099998474121094,2002.4100341796875,58.36000061035156
2017-05-08,49.34000015258789,,58.047000885009766
2017-05-09,48.72999954223633,,58.20500183105469
2017-05-10,50.220001220703125,2028.2099609375,58.41899871826172
2017-05-11,50.77000045776367,2002.5400390625,57.43960189819336
2017-05-12,50.84000015258789,1994.5799560546875,57.07040023803711
2017-05-15,51.81999969482422,2003.1199951171875,57.0817985534668
2017-05-16,51.650001525878906,1992.93994140625,56.333499908447266
2017-05-17,52.209999084472656,1994.3499755859375,56.426998138427734
2017-05-18,52.5099983215332,1967.6600341796875,57.0713005065918
2017-05-19,53.61000061035156,1962.4000244140625,57.52579879760742
2017-05-22,53.869998931884766,1950.510009765625,56.926998138427734
2017-05-23,54.150001525878906,1960.1600341796875,56.60029983520508
2017-05-24,53.959999084472656,1951.97998046875,56.3036994934082
2017-05-25,51.459999084472656,1947.260009765625,56.34590148925781
2017-05-26,52.150001525878906,1934.25,56.80139923095703
2017-05-29,,1940.77001953125,56.48149871826172
2017-05-30,51.84000015258789,1932.9100341796875,56.46220016479492
2017-05-31,50.310001373291016,1900.3800048828125,56.530799865722656
2017-06-01,50.33000183105469,1869.6600341796875,56.71039962768555
2017-06-02,49.95000076293945,1881.8699951171875,56.37929916381836
2017-06-05,49.470001220703125,1877.68994140625,56.60609817504883
2017-06-06,50.119998931884766,1870.0400390625,56.58110046386719
2017-06-07,48.060001373291016,1868.4200439453125,56.48529815673828
2017-06-08,47.86000061035156,1874.2099609375,57.04130172729492
2017-06-09,48.150001525878906,1883.3399658203125,56.87329864501953
2017-06-12,48.290000915527344,,57.01240158081055
2017-06-13,48.720001220703125,1861.27001953125,57.000099182128906
2017-06-14,47.0,1838.3199462890625,56.87770080566406
2017-06-15,46.91999816894531,1817.8199462890625,57.42599868774414
2017-06-16,47.369998931884766,1822.9100341796875,57.79999923706055
2017-06-19,46.90999984741211,1849.780029296875,57.70940017700195
2017-06-20,46.02000045776367,1857.9599609375,58.42110061645508
2017-06-21,44.81999969482422,1850.81005859375,59.560001373291016
2017-06-22,45.220001220703125,1860.050048828125,60.2400016784668
2017-06-23,45.540000915527344,1867.4599609375,59.84349822998047
2017-06-26,45.83000183105469,1860.3900146484375,59.42340087890625
2017-06-27,46.650001525878906,1878.93994140625,58.89419937133789
2017-06-28,47.310001373291016,1891.97998046875,59.35150146484375
2017-06-29,47.41999816894531,1881.0400390625,59.21670150756836
2017-06-30,47.91999816894531,1879.5,59.41999816894531
2017-07-03,47.869998931884766,1902.5899658203125,58.88059997558594
2017-07-04,,1917.4000244140625,59.234901428222656
2017-07-05,47.790000915527344,1921.3800048828125,59.35850143432617
2017-07-06,48.11000061035156,1923.219970703125,60.17850112915039
2017-07-07,46.709999084472656,1912.47998046875,60.099998474121094
2017-07-10,46.880001068115234,1925.739990234375,60.347900390625
2017-07-11,47.52000045776367,1937.6400146484375,
2017-07-12,47.7400016784668,1954.3900146484375,60.7599983215332
2017-07-13,48.41999816894531,1959.9100341796875,59.900001525878906
2017-07-14,48.90999984741211,1960.68994140625,59.7484016418457
2017-07-17,48.41999816894531,1959.1099853515625,59.061500549316406
2017-07-18,48.84000015258789,1947.7099609375,59.290000915527344
2017-07-19,49.70000076293945,1951.8900146484375,59.079898834228516
2017-07-20,49.29999923706055,1946.510009765625,58.94710159301758
2017-07-21,48.060001373291016,1925.1300048828125,58.88999938964844
2017-07-24,48.599998474121094,1931.75,59.227500915527344
2017-07-25,50.20000076293945,1923.72998046875,59.970001220703125
2017-07-26,50.970001220703125,1933.0999755859375,59.95249938964844
2017-07-27,51.4900016784668,1945.1199951171875,59.54090118408203
2017-07-28,52.52000045776367,1916.75,59.37200164794922
2017-07-31,52.650001525878906,1919.530029296875,59.47919845581055
2017-08-01,52.630001068115234,1940.1400146484375,59.72999954223633
2017-08-02,52.36000061035156,1965.47998046875,60.174400329589844
2017-08-03,52.0099983215332,1965.2900390625,60.4900016784668
2017-08-04,52.41999816894531,1953.489990234375,60.295501708984375
2017-08-07,52.369998931884766,1970.3699951171875,59.93550109863281
2017-08-08,52.13999938964844,1989.6099853515625,59.955299377441406
2017-08-09,52.70000076293945,1975.9100341796875,59.78919982910156
2017-08-10,51.900001525878906,1960.22998046875,60.07059860229492
2017-08-11,52.099998474121094,1944.8299560546875,59.98929977416992
2017-08-14,50.72999954223633,1951.75,59.78929901123047
2017-08-15,50.79999923706055,1950.280029296875,59.811100006103516
2017-08-16,50.27000045776367,1942.8800048828125,59.750999450683594
2017-08-17,51.029998779296875,1941.52001953125,59.41120147705078
2017-08-18,52.720001220703125,1930.7099609375,59.039798736572266
2017-08-21,51.65999984741211,1937.6600341796875,58.89500045776367
2017-08-22,51.869998931884766,1947.4000244140625,59.072601318359375
2017-08-23,52.56999969482422,1958.52001953125,58.97700119018555
2017-08-24,52.040000915527344,1973.5,58.972599029541016
2017-08-25,52.40999984741211,1979.1400146484375,59.13050079345703
2017-08-28,51.88999938964844,1987.1500244140625,58.56330108642578
2017-08-29,52.0,1989.1199951171875,58.43000030517578
2017-08-30,50.86000061035156,2008.8800048828125,58.76279830932617
2017-08-31,52.380001068115234,2022.219970703125,58.455101013183594
2017-09-01,52.31999969482422,2010.97998046875,57.97669982910156
2017-09-04,,2003.3199462890625,57.46549987792969
2017-09-05,53.380001068115234,2004.02001953125,57.737998962402344
2017-09-06,54.20000076293945,2014.5999755859375,57.55160140991211
2017-09-07,54.4900016784668,2010.1700439453125,57.340999603271484
2017-09-08,53.779998779296875,2032.75,56.911800384521484
2017-09-11,53.84000015258789,2044.1300048828125,57.317298889160156
2017-09-12,54.27000045776367,2058.800048828125,57.215599060058594
2017-09-13,55.15999984741211,2054.18994140625,57.62779998779297
2017-09-14,55.470001220703125,2052.25,57.90769958496094
2017-09-15,55.619998931884766,2053.81005859375,57.52949905395508
2017-09-18,55.47999954223633,2059.080078125,57.67259979248047
2017-09-19,55.13999938964844,2048.989990234375,58.07109832763672
2017-09-20,56.290000915527344,2057.530029296875,58.080299377441406
2017-09-21,56.43000030517578,2060.239990234375,58.11470031738281
2017-09-22,56.86000061035156,2051.6298828125,57.86349868774414
2017-09-25,59.02000045776367,2069.110107421875,57.596900939941406
2017-09-26,58.439998626708984,2071.1298828125,57.55379867553711
2017-09-27,57.900001525878906,2081.1201171875,57.8588981628418
2017-09-28,57.40999984741211,2071.639892578125,58.16899871826172
2017-09-29,57.540000915527344,2077.18994140625,57.889801025390625
2017-10-02,57.459999084472656,2075.719970703125,57.52109909057617
